idx,date_str,no2,Latitude,Longitude,AirQualityStation,s5p_path,img_path
130256,1-1-16,2.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130257,1-1-17,2.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130258,1-1-18,2.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130259,1-1-19,2.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130260,1-1-20,1.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130261,1-1-21,1.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130262,1-2-14,7.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130263,1-2-15,6.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130264,1-2-16,6.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130265,1-2-17,4.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130266,1-2-18,5.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130267,1-2-19,3.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130268,1-2-20,6.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130269,1-2-21,7.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130270,1-3-14,5.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130271,1-3-15,2.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130272,1-3-16,1.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130273,1-3-17,2.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130274,1-3-18,0.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130275,1-3-21,0.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130276,1-4-14,13.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130277,1-4-21,-0.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130278,1-5-14,2.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130279,1-5-15,1.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130280,1-5-16,4.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130281,1-5-17,4.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130282,1-5-18,-0.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130283,1-6-14,11.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130284,1-6-15,12.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130285,1-6-16,12.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130286,1-6-17,8.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130287,1-6-18,1.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130288,1-6-19,0.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130289,1-6-20,-0.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130290,1-6-21,-1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130291,1-6-22,-0.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130292,1-10-17,5.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130293,1-10-18,1.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130294,1-11-14,29.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130295,1-11-15,25.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130296,1-11-16,11.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130297,1-11-17,4.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130298,1-11-18,1.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130299,1-11-19,1.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130300,1-11-20,0.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130301,1-11-21,0.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130302,1-11-22,1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130303,1-12-14,1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130304,1-12-15,0.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130305,1-12-16,0.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130306,1-12-17,0.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130307,1-12-18,0.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130308,1-12-19,0.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130309,1-12-20,0.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130310,1-12-21,0.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130311,1-12-22,1.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130312,1-13-14,24.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130313,1-13-15,29.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130314,1-13-16,20.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130315,1-13-17,6.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130316,1-13-18,2.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130317,1-13-19,1.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130318,1-13-20,0.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130319,1-13-21,0.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130320,1-13-22,1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130321,1-14-14,0.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130322,1-14-15,0.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130323,1-14-16,0.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130324,1-14-17,0.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130325,1-14-18,0.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130326,1-14-19,1.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130327,1-14-20,0.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130328,1-14-21,1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130329,1-14-22,2.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130330,1-15-14,3.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130331,1-15-15,3.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130332,1-15-16,2.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130333,1-15-17,1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130334,1-15-18,1.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130335,1-15-19,2.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130336,1-15-20,2.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130337,1-15-21,2.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130338,1-15-22,2.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130339,1-16-16,-1.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130340,1-16-17,-1.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130341,1-16-18,-1.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130342,1-17-14,17.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130343,1-17-15,9.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130344,1-17-16,11.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130345,1-17-17,11.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130346,1-17-18,12.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130347,1-17-19,10.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130348,1-17-20,9.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130349,1-17-21,10.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130350,1-17-22,8.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130351,1-18-14,25.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130352,1-18-15,18.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130353,1-18-16,8.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130354,1-18-17,6.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130355,1-18-18,4.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130356,1-18-19,3.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130357,1-18-20,3.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130358,1-18-21,2.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130359,1-18-22,5.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130360,1-19-14,5.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130361,1-19-15,1.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130362,1-19-16,1.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130363,1-19-17,1.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130364,1-19-18,1.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130365,1-19-19,1.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130366,1-19-20,2.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130367,1-19-21,2.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130368,1-19-22,1.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130369,1-20-14,3.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130370,1-20-17,0.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130371,1-20-18,1.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130372,1-20-19,1.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130373,1-20-20,1.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130374,1-20-21,1.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130375,1-20-22,0.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130376,1-21-14,2.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130377,1-21-15,2.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130378,1-21-16,3.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130379,1-21-17,3.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130380,1-21-18,3.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130381,1-21-19,4.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130382,1-21-20,5.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130383,1-21-21,6.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130384,1-21-22,6.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130385,1-22-14,5.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130386,1-22-15,5.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130387,1-22-16,11.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130388,1-22-17,18.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130389,1-22-18,21.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130390,1-22-19,23.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130391,1-22-20,25.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130392,1-22-21,11.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130393,1-22-22,6.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130394,1-23-14,19.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130395,1-23-15,19.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130396,1-23-16,21.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130397,1-23-17,20.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130398,1-23-18,20.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130399,1-23-19,21.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130400,1-23-20,24.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130401,1-23-21,12.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130402,1-23-22,8.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130403,2-1-14,30.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130404,2-14-22,7.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130405,3-1-13,6.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130406,3-1-14,10.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130407,3-1-15,5.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130408,3-1-16,5.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130409,3-1-17,6.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130410,3-1-18,6.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130411,3-1-19,8.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130412,3-1-20,7.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130413,3-1-21,7.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130414,3-1-23,13.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130415,3-2-13,19.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130416,3-2-14,16.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130417,3-2-15,13.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130418,3-2-16,15.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130419,3-2-17,18.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130420,3-2-18,9.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130421,3-2-19,3.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130422,3-2-20,7.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130423,3-2-21,9.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130424,3-2-22,9.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130425,3-2-23,8.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130426,3-3-18,4.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130427,3-3-19,2.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130428,3-3-21,3.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130429,3-3-22,3.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130430,3-3-23,5.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130431,3-4-13,15.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130432,3-4-14,9.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130433,3-4-15,8.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130434,3-4-16,6.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130435,3-4-17,5.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130436,3-4-18,4.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130437,3-4-19,3.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130438,3-4-20,2.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130439,3-4-21,2.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130440,3-4-22,3.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130441,3-5-13,4.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130442,3-5-14,4.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130443,3-5-15,3.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130444,3-6-13,13.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130445,3-6-14,16.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130446,3-6-15,17.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130447,3-6-16,17.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130448,3-6-17,10.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130449,3-6-21,7.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130450,3-6-22,10.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130451,3-7-13,19.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130452,3-7-14,16.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130453,3-7-18,7.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130454,3-7-20,8.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130455,3-7-21,9.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130456,3-7-22,10.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130457,3-8-13,13.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130458,3-8-14,12.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130459,3-8-16,5.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130460,3-8-17,4.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130461,3-8-18,3.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130462,3-8-19,8.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130463,3-8-21,5.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130464,3-8-22,4.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130465,3-9-14,2.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130466,3-9-15,1.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130467,3-9-16,2.0,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130468,3-9-17,2.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130469,3-9-18,2.3,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130470,3-9-19,2.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130471,3-9-20,2.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130472,3-9-21,2.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130473,3-9-22,2.2,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130474,3-10-13,12.6,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130475,3-10-14,4.9,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130476,3-10-15,3.4,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130477,3-10-16,2.7,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130478,3-10-17,2.8,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130479,3-10-18,3.1,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
130480,3-10-19,3.5,29.901036,-95.326137,48_201_24,48_201_24/48_201_24.netcdf,48_201_24/48_201_24.npy
